route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
Q,L0S1-Q-1071-S01_108950_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_109200_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_109400_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_109800_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_110100_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_110450_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_110750_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_110900_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_111450_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_111700_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_112150_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_112250_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_112850_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_112950_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_113650_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_113800_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_114150_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_114500_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_114950_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_114950_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_115650_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_115700_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_116250_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_116450_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_117050_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_117200_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_117750_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_117800_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_118400_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_118600_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_119050_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_119300_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_119850_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_119950_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_120550_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_121000_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_121200_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_121650_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_121950_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_122500_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_122650_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_123350_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_123450_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_124050_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_124050_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_124800_Q..S37R,L0S1,Brighton Beach,1,
Q,L0S1-Q-1071-S01_125050_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_125550_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_125850_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_126200_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_126850_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_127050_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_127450_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_127850_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_128500_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_128650_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_129450_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_129500_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_130150_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_130500_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_131100_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_131500_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_131850_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_132500_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_132950_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_133300_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_133950_Q..S36R,L0S1,Coney Island-Stillwell Av,1,
Q,L0S1-Q-1071-S01_134100_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_135700_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_137000_Q..N36R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_138200_Q..N39R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_139400_Q..N39R,L0S1,96 St,0,
Q,L0S1-Q-1071-S01_140600_Q..N39R,L0S1,96 St,0,
R,L0S1-R-1096-S02_027500_R..S27R,L0S1,Bay Ridge-95 St,1,R..S27R
R,L0S1-R-1096-S02_029500_R..S27R,L0S1,Bay Ridge-95 St,1,R..S27R
R,L0S1-R-1096-S02_031500_R..S27R,L0S1,Bay Ridge-95 St,1,R..S27R
R,L0S1-R-1096-S02_031650_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_031850_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_032500_R..S36R,L0S1,Bay Ridge-95 St,1,R..S36R
R,L0S1-R-1096-S02_033000_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_033350_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_033500_R..S27R,L0S1,Bay Ridge-95 St,1,R..S27R
R,L0S1-R-1096-S02_034200_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_034450_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_034500_R..S36R,L0S1,Bay Ridge-95 St,1,R..S36R
R,L0S1-R-1096-S02_035100_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_035500_R..S27R,L0S1,Bay Ridge-95 St,1,R..S27R
R,L0S1-R-1096-S02_035600_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_036150_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_036550_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_037250_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_037550_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_038500_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_039500_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_040400_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_041200_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_041850_R..N76R,L0S1,96 St,0,R..N76R
R,L0S1-R-1096-S02_042350_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_043150_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_044000_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_044800_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_045550_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_046150_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_046750_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_098200_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_098900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_099250_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_099750_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_100550_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_100950_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_101900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_102500_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_103200_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_103800_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_104350_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_105100_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_105900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_106900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_107550_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_108050_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_108350_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_109200_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_109250_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_109900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_110150_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_110750_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_110850_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_111400_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_111800_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_112400_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_112700_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_112900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_113350_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_113700_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_114300_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_114400_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_115100_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_115200_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_115950_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_116250_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_116900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_117500_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_117900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_118200_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_118900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_119050_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_119800_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_119900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_120800_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_120900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_121400_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_121900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_122550_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_122900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_123300_R..N93R,L0S1,Forest Hills-71 Av,0,R..N93R
R,L0S1-R-1096-S02_123900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_124000_R..N78R,L0S1,Queens Plaza,0,
R,L0S1-R-1096-S02_124850_R..N78R,L0S1,Queens Plaza,0,
R,L0S1-R-1096-S02_124900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_125800_R..N78R,L0S1,Queens Plaza,0,
R,L0S1-R-1096-S02_125900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_126900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_127100_R..N78R,L0S1,Queens Plaza,0,
R,L0S1-R-1096-S02_127900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_128450_R..N78R,L0S1,Queens Plaza,0,
R,L0S1-R-1096-S02_128900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_129650_R..N78R,L0S1,Queens Plaza,0,
R,L0S1-R-1096-S02_129850_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_130900_R..N78R,L0S1,Queens Plaza,0,
R,L0S1-R-1096-S02_130900_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_131850_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_132300_R..N78R,L0S1,Queens Plaza,0,
R,L0S1-R-1096-S02_132950_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_133550_R..N78R,L0S1,Queens Plaza,0,
R,L0S1-R-1096-S02_134150_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_134850_R..N78R,L0S1,Queens Plaza,0,
R,L0S1-R-1096-S02_135450_R..S71R,L0S1,Bay Ridge-95 St,1,R..S71R
R,L0S1-R-1096-S02_136300_R..N78R,L0S1,Queens Plaza,0,
R,L0S1-R-1096-S02_137200_R..N27R,L0S1,Whitehall St-South Ferry,0,R..N27R
R,L0S1-R-1096-S02_137700_R..N78R,L0S1,Queens Plaza,0,
R,L0S1-R-1096-S02_138550_R..N27R,L0S1,Whitehall St-South Ferry,0,R..N27R
R,L0S1-R-1096-S02_140600_R..N27R,L0S1,Whitehall St-South Ferry,0,R..N27R
R,L0S1-R-1096-S02_141550_R..S27R,L0S1,Bay Ridge-95 St,1,R..S27R
R,L0S1-R-1096-S02_142400_R..N27R,L0S1,Whitehall St-South Ferry,0,R..N27R
R,L0S1-R-1096-S02_143500_R..S27R,L0S1,Bay Ridge-95 St,1,R..S27R
R,L0S1-R-1096-S02_144600_R..N27R,L0S1,Whitehall St-South Ferry,0,R..N27R
R,L0S1-R-1096-S02_146600_R..N27R,L0S1,Whitehall St-South Ferry,0,R..N27R
R,L0S1-R-1096-S02_148600_R..N27R,L0S1,Whitehall St-South Ferry,0,R..N27R
SI,L0S1-SI-1017-S144_003600_SI.S03R,L0S1,Tottenville,1,
SI,L0S1-SI-1017-S144_008100_SI.S03R,L0S1,Tottenville,1,
SI,L0S1-SI-1017-S144_011100_SI.N03X045,L0S1,St George,0,
SI,L0S1-SI-1017-S144_012600_SI.S03R,L0S1,Tottenville,1,
SI,L0S1-SI-1017-S144_015600_SI.N03X045,L0S1,St George,0,
SI,L0S1-SI-1017-S144_017100_SI.S03R,L0S1,Tottenville,1,
SI,L0S1-SI-1017-S144_020100_SI.N03X045,L0S1,St George,0,
SI,L0S1-SI-1017-S144_021600_SI.S03R,L0S1,Tottenville,1,
SI,L0S1-SI-1017-S144_024100_SI.N03R,L0S1,St George,0,
SI,L0S1-SI-1017-S144_024600_SI.S03R,L0S1,Tottenville,1,
SI,L0S1-SI-1017-S144_027100_SI.N03R,L0S1,St George,0,
SI,L0S1-SI-1017-S144_027600_SI.S03R,L0S1,Tottenville,1,
SI,L0S1-SI-1017-S144_030100_SI.N03R,L0S1,St George,0,
SI,L0S1-SI-1017-S144_030600_SI.S03R,L0S1,Tottenville,1,
SI,L0S1-SI-1017-S144_032500_SI.S10X001,L0S1,Tottenville,1,
SI,L0S1-SI-1017-S144_032600_SI.N03R,L0S1,St George,0,
SI,L0S1-SI-1017-S144_033100_SI.S03R,L0S1,Tottenville,1,
SI,L0S1-SI-1017-S144_034600_SI.N03R,L0S1,St George,0,
SI,L0S1-SI-1017-S144_036400_SI.N03R,L0S1,St George,0,
SI,L0S1-SI-1017-S144_037500_SI.N28R,L0S1,St George,0,
SI,L0S1-SI-1017-S144_039000_SI.N16R,L0S1,St George,0,SI.N16R
SI,L0S1-SI-1017-S144_039000_SI.N28R,L0S1,St George,0,
1,L0S2-1-1093-S01_036500_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_037300_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_043150_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_043950_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_057900_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_058400_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_058900_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_059400_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_059900_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_060400_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_060900_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_061400_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_061900_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_062400_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_062900_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_063400_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_064000_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_064250_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_064500_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_064750_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_065000_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_065250_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_065500_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_065750_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_066100_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_066250_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_066700_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_066750_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_067250_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_067300_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_067750_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_067900_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_068250_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_068500_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_068750_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_069100_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_069350_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_069700_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_069850_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_070300_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_070400_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_070900_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_071000_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_071500_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_071600_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_072100_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_072200_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_072700_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_072800_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_073300_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_073400_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_073900_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_074000_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_074450_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_074600_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_075050_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_075200_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_075650_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_075800_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_076250_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_076400_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_076850_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_077000_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_077450_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_077600_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_078050_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_078200_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_078650_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_078800_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_079250_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_079400_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_079850_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_079950_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_080450_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_080550_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_081050_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_081150_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_081650_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_081750_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_082250_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_082350_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_082850_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_082950_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_083450_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_083550_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_084050_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_084150_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_084650_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_084750_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_085250_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_085350_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
1,L0S2-1-1093-S01_085850_1..S03R,L0S2,South Ferry,1,1..S03R
1,L0S2-1-1093-S01_085950_1..N03R,L0S2,Van Cortlandt Park-242 St,0,1..N03R
